,r0,r1,r2,r3,s1,s2,s3,p1,p2,p3
176706,0.2846798038279364,0.2799660252218025,0.2183798097369571,0.2038824798693322,-0.3764367630036144,-0.4593882355085954,-0.4101694756243218,0.2142622928750369,0.0323151260128341,-0.0079682710077704
178124,0.2816502732677991,0.2406913806102424,0.2669438654902967,0.353209949079897,0.1652159997801314,0.2886751088221715,0.3981265539750953,0.4829323808779275,0.4524294431966383,-0.0352114840082672
178445,0.2909566038270853,0.2820047209449425,0.2987806940700753,0.3189402875873152,0.4647543869060732,-0.1147347865633821,-0.3266718360967658,0.4371170626616321,-0.4501214850995259,-0.3177921622205427
178905,0.2565219051243564,0.3561522081899862,0.3286552137862167,0.2962352935462808,0.2844246764136512,0.3006388297154515,0.2282844848036235,0.1672541282815273,-0.1993791156769846,-0.3209475960926733
179331,0.203770086289789,0.313583778768132,0.310882335532349,0.2962081551966238,-0.0857822983055923,0.4742674850172529,0.4271142390322012,0.089261361818169,0.142157486744799,-0.1099858976664686
179541,0.3010535079935751,0.2514408747168116,0.3444211999529705,0.345996762970343,0.4151577897124251,0.4246119236523666,0.4726861248431188,0.4399597163542766,0.4056174836139765,-0.1845628915536783
180100,0.234742863896981,0.2360852288939649,0.23263206626189,0.3320183003359488,-0.0913417322960663,0.0390243189258827,0.0970676646083794,-0.4647756454273808,-0.2030329417365489,-0.0992252548794865
180862,0.2695453279901,0.2304625667998776,0.3136051928833396,0.377749654954428,0.4996037502466468,0.3743249338031107,0.2379530728362523,0.4122569703613555,0.3314366127917981,0.07094831994927
181137,0.3759727494984666,0.2540434005312171,0.3223830244201763,0.3121093434790156,0.2501255559013015,0.0351120576526468,-0.2560799687125674,0.4724328513901688,-0.4625250607739625,-0.4635079276811136
182694,0.2387926964063024,0.2883734901729956,0.2572204987480715,0.3362925401607435,0.3297332914830436,0.4018521847743282,0.4561526327281749,-0.3845023023029479,-0.3467443616767229,-0.4203606799917824
182772,0.2627144296133346,0.2596940141304885,0.254795675113599,0.3945316127022242,0.2889921084294355,0.4293309147111616,0.4420020147740524,0.4082499182184639,0.3328435996290075,-0.1721743479986057
182835,0.2920986818489903,0.2957455900691636,0.211641813981404,0.334628148374125,0.3147251628691181,0.2247707367436122,-0.2452331059516571,-0.3461297420592745,-0.4829911474648913,-0.3900236106799505
183860,0.2475261888660505,0.210803702039275,0.2691719762187482,0.356711832483682,0.0470729367079015,0.3733700943645491,-0.3380227183605554,-0.4160096121833176,-0.4557298142403516,-0.3764229802038176
183918,0.2043816774624492,0.2865635806066905,0.3273086141731268,0.3532062576341312,0.1309981501379056,0.2553189158484186,0.0526910541911644,0.4378452947817352,0.4987155083623875,0.3147140981151914
183920,0.3759041607043227,0.2654811671023168,0.3323594794354908,0.2788174674017763,0.4419996970463207,-0.3067794187315963,-0.2302666048218314,0.4698080281997705,-0.4715008686894657,0.1317901086211031
184366,0.3002202482889423,0.2357228554789004,0.2670781780756067,0.3082233242475745,-0.0064433840918968,0.4620620004912872,0.0454426495364789,-0.3403277750887082,-0.2701004728853178,-0.3818831410669979
184947,0.2173397637816531,0.3177349292558761,0.370601661157688,0.3721870066580793,0.2364490325910535,-0.4780974582004786,0.4588416187740127,0.410626761135558,0.2384309936219961,0.4486513299335963
185207,0.2529280199944371,0.2745266458721714,0.3590384303990179,0.3818801249382332,0.4620091814177767,0.3666481110536601,0.1469128395270267,0.2893607264602159,0.3934404893626836,0.3746349404667297
185245,0.2249370223704743,0.2489794643077173,0.2733266968820185,0.2204881568149656,-0.4479546300606259,-0.4015551156598619,-0.3235243768066661,-0.0381393061600533,-0.2635398618673802,0.0213841840232108
185467,0.3643207476993536,0.3152739219030324,0.3431742588830375,0.2135332876357892,-0.3194457960879145,-0.2813730375288638,-0.220549898971983,0.151072331331815,-0.0965649204094737,0.2697696888111568
187122,0.2444482938088871,0.259392496225239,0.2138141945833929,0.3142114378803184,-0.0818921541821131,0.3802982290180512,0.23550858822757,-0.3206798032792238,-0.1656556192138903,-0.1593696597352029
187987,0.2078914623034705,0.3193159190147259,0.3471914763036961,0.3870259178513133,0.2443284558048726,-0.3335790291937576,0.2114880767824535,0.3399354049819925,0.1848237042785737,0.3626445344794012
188817,0.3557285395105033,0.3001413240466493,0.2973507582955113,0.3532084782847643,0.1185038570265634,-0.0438781358140067,0.4407084887113389,0.3744547391822568,0.4149873096013092,0.3149760226688325
188990,0.3701492660978903,0.297881269815034,0.3639399747820938,0.2148982762347856,-0.3890516431863409,-0.3899424420837015,-0.439682215852835,-0.0793711129634371,-0.0853929989845417,0.0828259910848573
189835,0.2606780114447681,0.3010043205256826,0.3091129987839061,0.3237604140859683,-0.1293142862142966,0.2965867494258181,0.3507507105062619,0.0695725255008464,0.2170444640571658,0.0500369473668553
190118,0.2071831122792113,0.3142138736632797,0.2544940953234559,0.3475816659799227,0.4461379257524359,0.2946323983907171,-0.4462843090653031,0.477824102251308,0.253253270029077,-0.3486368011048306
190220,0.2020863419157044,0.3212531302742615,0.3016335346303155,0.3355465961808749,-0.1033073518333925,0.3985274720546058,0.3773601174007228,0.2049673700941042,0.2657746486192462,0.1999637061240529
190549,0.2583951674441005,0.2746021455680568,0.3266928170820954,0.2380811966828249,-0.4571180002481193,-0.3645337553626284,-0.249679853617961,-0.1471109928430405,-0.0398466956027885,-0.1075860998460068
191874,0.227675832385658,0.3242412242702674,0.2980630802636291,0.2945388924308164,0.0236870791975393,0.4681549629049173,0.0429170318092131,0.2762646343773491,-0.2560010416670265,-0.3459355833796087
192692,0.3017668847865978,0.2549421635683889,0.2226518752337039,0.2128500759629026,-0.2027663912373293,-0.4806969085023319,-0.3313891456362877,0.091833712445224,-0.088572783991121,-0.1828793285147107
193199,0.2369208724102948,0.2166617017271928,0.285689560687562,0.3696800284437558,0.0946606923185534,0.499568684569312,0.3665264988622871,0.0884183282061734,0.1242298160490982,0.0616616237778179
193222,0.2218789933201907,0.24161106669992,0.2170878424755381,0.3873616259385866,0.2347038953611439,0.4590860436385531,0.4233719530114048,-0.1114996514245675,-0.1044870348153246,-0.1295644570965013
193399,0.2488073204547801,0.2931343355825113,0.3011686095264829,0.2182037749837253,0.0799624641944914,-0.4048573718499983,-0.1532895003156146,-0.0636162689656218,0.0295145002836945,0.1095212326577427
193980,0.2115929705344575,0.3964423808660864,0.3475265956516196,0.3702430876156578,0.0790406225543359,-0.3505445697900466,0.353998548330062,0.1884613224153478,0.0783310683799316,0.4372934034019577
194802,0.3984309235442383,0.3287721003713147,0.3398041061072211,0.2992813976462132,0.1151322918776123,0.4510532861787806,0.3570439504808095,0.4954899702881719,-0.2782808596819882,-0.4679471352683004
194843,0.2865356044472176,0.2574448912718098,0.3726409876385058,0.2126420290631246,-0.4562565789004582,-0.2748395712130859,-0.4654124498076687,-0.1481785108399762,-0.2995238886864356,0.195114452555167
195680,0.3882029747197928,0.2588418032173587,0.2400429923356475,0.2008037946560306,-0.2403054521941163,-0.4516585635991279,-0.4490246199660003,0.251630307084017,-0.1555940624053771,-0.1966465903413983
198875,0.2817837159902612,0.289397513707925,0.2204584454422165,0.357927961749335,0.1168416997703273,0.4615622101568073,-0.0636336077552065,-0.2832007224077925,-0.2784829767217129,-0.2032223153765947
201269,0.202971323245319,0.2191822608613455,0.2181353708622474,0.3015770203645827,-0.0270094703727875,0.3854115647224466,0.0657287992503546,-0.4986899515872293,-0.1901063006057445,-0.2424111896398844
201356,0.3103915987519374,0.2126612340626016,0.2150098822261085,0.3713748759710858,-0.1212289264305568,0.4965051165149579,-0.2570161838467142,-0.2998072479733027,-0.20914838027983,-0.2611856722223532
201657,0.3669890438972957,0.2058121331682656,0.211796039774332,0.3616650069412692,0.3451938162250919,0.4580507688979714,0.4213610000267508,-0.4559109541425095,-0.4190437964996382,-0.4172280835406807
202083,0.2894835735965029,0.2428302373063637,0.3158368961366205,0.232466688545458,-0.1584220790752427,-0.149297444542637,-0.4788505986092003,0.1027523599012858,-0.2498543255768666,0.0155036571488614
203430,0.3611420279942119,0.2213308472833344,0.2072927974245133,0.303461758998809,0.0841538284751501,0.313046522917755,0.4522490739550925,-0.3984404410349588,-0.1149171698402731,-0.3606252792590626
204672,0.2037754898594099,0.2104288177135649,0.2244241505216074,0.3632410007183704,0.0097002164358973,0.4104434371079318,0.4505378256880646,-0.3036744882836694,-0.0302734767252532,-0.3043879944305073
205057,0.3862342706868544,0.2773413037077468,0.3320371001548228,0.3139647088576893,0.371774920657375,-0.1495821660678745,-0.1135503050211039,0.4495919738640594,-0.3597383253493467,-0.4272639148970821
206238,0.2181050882708628,0.2811617625554235,0.2914055733059362,0.3755622394247581,0.382877865318564,0.2202373906329517,0.3202978892334222,0.0989394250638621,0.1910613428765288,0.3041040921850737
206248,0.201146237546229,0.3477767731786199,0.3527679150097421,0.3895637682135937,0.4057232125900374,0.0419984521485874,0.4665305577174665,0.177644416583459,0.2834604745971111,0.208986973099458
206808,0.3829897363540903,0.2005079148188939,0.2565914237122303,0.3316084169780003,0.4150925760652326,0.2680924610039561,0.3565432871437487,-0.4935428151301647,-0.4552935937895515,-0.2200968122750068
207173,0.3382101982698742,0.3875278172479842,0.2413270996444915,0.266932376223973,0.2354767264663847,-0.126037759502714,0.3577145310900407,0.0376841771283374,0.1866202879823919,0.1317638908899461
207996,0.2448716279838043,0.2546670047702453,0.314282473297455,0.2029930194436923,-0.2340910938306769,-0.2905056378857784,-0.1474885575366318,0.0651624034220752,0.1931602619616883,-0.1767848485399878
208987,0.3329899213757092,0.243646458814614,0.2607425840219502,0.324356049166313,0.349380309859624,-0.0870050117039027,-0.3134769074453855,0.4641712655735841,-0.3404946635976019,-0.4101619847021364
209343,0.2515624255296207,0.2323440719248676,0.2290149491303103,0.3290185181753791,0.1732079364755488,0.2419751748582657,0.4830976268952983,-0.367823479640987,-0.4697944111353106,-0.4357167814255065
210296,0.2830512491310392,0.282764263178611,0.2551073867678433,0.214872836824467,-0.4140575823883711,-0.4318851704523825,-0.3923620996715314,0.0532732810716265,0.2796898461604274,-0.1196138402603941
211005,0.2254026163234037,0.2037102193295772,0.2608750046853608,0.3617594072795279,-0.0046748372123367,0.3492983178281881,-0.0705018274115246,-0.3295509318538421,-0.0245514000918481,-0.0994699207051174
211011,0.2026527401944944,0.311073943617885,0.3823520190002125,0.3940222358849576,0.0699460496439557,0.3809292090336869,0.3376824644365087,0.4766563675052002,0.4225837223918904,0.3298802793916642
211084,0.2649215611042391,0.2508025050845064,0.2218341924993372,0.3904156410798691,0.3378811215272733,0.4714990358565167,0.2157118678014885,-0.3864120396240056,-0.2402787750529499,-0.4478454772157215
213096,0.3874315934848567,0.2581055528808106,0.2907142058785271,0.2810475655172501,0.4024994797817081,-0.1997337190456839,0.3381268626564723,0.4708007790865617,-0.1660183127772391,-0.0611319430177337
213905,0.3144348898207425,0.2207317683737763,0.2132635616984581,0.3915408598433938,0.4248681626340989,0.0262963573680549,-0.0855831233300428,-0.3975445751411901,-0.3086713575660601,-0.2679281552120227
214291,0.3338347275000509,0.2242856081223329,0.2162321278171335,0.3488336788660987,0.27150838213614,0.2219900704166656,-0.0219605379011498,-0.4319841648572725,-0.407291548686802,-0.2022730410041836
214402,0.318520980688157,0.30840564531878,0.3378622949700723,0.20319940742686,-0.2480212155141883,-0.4443319699096445,-0.3070987036417121,-0.1167787937962639,-0.1076539345044373,0.2062158453125702
215053,0.2876601376176073,0.2942093723476094,0.2014356948064033,0.3708993500121103,0.4658351631877367,0.019500876059785,0.0008850204392142,-0.2869317175048744,-0.3596058955616648,-0.1953184875150202
215418,0.2369314239737249,0.3256310592732312,0.315950028367266,0.219696214836303,-0.1381849781763308,-0.3916946613009724,-0.306290219717557,0.0794948783370746,-0.2600275244420963,0.0839115348283687
215445,0.2079156297668851,0.2754730073001117,0.3570452802787685,0.3342404064791811,0.0887182723177967,0.3197436855605851,0.2874400848779631,0.2603085729237426,0.4284180073113198,0.0486645868945638
215557,0.333090311931324,0.2681060348384575,0.3343546879838601,0.3807820010609038,0.2363485976993489,0.3938837063876623,0.2725314555845464,0.3284824399723148,0.3859860908140172,0.1560561708456922
215640,0.3438062428716206,0.2246969123621678,0.3120840528259829,0.2823517863907796,0.2987904154731993,0.2227988738025107,-0.1246057409812264,0.4327737633587436,-0.4632638120781152,-0.369357401191717
216060,0.2558765909313817,0.2616443541751934,0.2327017420524797,0.3253172972093774,0.0503896617814931,0.3308251318269362,-0.0521184620635928,-0.2045757775063421,-0.3257727973094778,-0.4482311133853363
216657,0.248520113085384,0.226221045307542,0.2236089344431992,0.3230150318492284,0.3386475192582996,0.1236795932844653,0.3246861209416016,-0.4770129020903385,-0.3702892667776122,-0.3341517326433617
217179,0.2669199732137869,0.2806189086395552,0.3212328455420525,0.3677243498669219,0.1698318161859373,-0.0086556678123814,0.0622479088848644,0.2082516616118773,0.2176745554629415,0.4809760060596739
218928,0.2251995977174204,0.333211298134642,0.3557181197112278,0.3562745700937033,0.0143884876092197,0.2048515982719717,0.383806772286402,0.2187127831288592,0.4293082910065366,0.4303165402497155
220078,0.2610811597023736,0.268064304004908,0.2309511344275606,0.3650894744822237,0.1119287642430761,0.4299616404387922,-0.4158833828002297,-0.4122218321621741,-0.2706898660122783,-0.3062566404278483
220145,0.2974614911935929,0.2074564294698762,0.2081732490619087,0.3220968949715049,-0.2047858503692755,0.4127690028557172,0.3620505235118001,-0.2994738709005885,-0.0027766328170349,-0.2846945085251093
220840,0.2077842072445219,0.2650999250282542,0.2981222459312234,0.385697821783203,0.282029208593072,0.3868248672775236,0.252833313455568,0.3000590510725541,0.3437387855570961,0.4573394844826944
221064,0.2067505231722688,0.2491151386610947,0.2473166304445848,0.3106517124333255,0.2565404451348205,-0.4410704379510186,0.3989196982399021,0.1167625749441868,0.2914853969701263,0.4959749529144238
221601,0.2738132875262767,0.2267701143997426,0.2638676817404446,0.339991077737688,0.4248978714194311,0.1051845278079937,0.393575612702487,-0.4648178020749401,-0.2592017064836224,-0.2489598989225144
221799,0.2076142867265726,0.2450595467164267,0.2511404426175666,0.3482299176425975,0.0219288069681873,0.2315582249658885,-0.0700595528893101,-0.2737471332054196,-0.3218276830378885,-0.3619535838967993
222212,0.2837118434823896,0.2255660500456724,0.273525745514564,0.3471495063891017,0.2861681358778493,0.3385665017284903,0.3607457274508102,-0.1885998028405344,-0.1056884451424274,-0.2278512296823255
222360,0.2199758469976187,0.2736101348890511,0.3356963674333677,0.350733604255659,0.3256040136459612,0.3372664290877213,0.3023681200701235,0.2362189427165975,0.4399122074661595,-0.1313207091787573
223449,0.3071306848502713,0.2232397261705095,0.3273205346372355,0.2200955070047027,-0.3370972475835498,-0.2615871135664361,-0.3146909374088774,0.0404167585104773,-0.3332429044220398,-0.2408134555426513
224538,0.2499787365236838,0.2919628238610914,0.2074401003916585,0.3577371726586317,0.2378586907988772,0.1413659977269278,0.121251314738651,-0.422643141445252,-0.1908140327095934,-0.2221749046053259
225661,0.3346775988335776,0.2065141856009401,0.2858292191740182,0.3479973032289531,0.4190444893463658,0.1205745189815301,0.4381884172747509,-0.3322710449055819,-0.2158817197398688,-0.1726404360149041
226450,0.3085918368504815,0.239458536566611,0.2721420993362367,0.3568725138604309,0.3876323673989474,0.1978354734560998,0.3394370157610022,-0.3103005629292417,-0.3416729414588857,-0.2047528552612767
226728,0.3219388612511147,0.2137341562040732,0.2911282457416291,0.3973307761393478,0.4484006723716526,0.373737381303961,0.4720527369899532,0.1660955199009157,0.473314652467435,0.2598398179702215
226796,0.3272205549015451,0.2886846766887533,0.304872389545143,0.2570956446984606,-0.4994176541136345,-0.4796975670947599,-0.3289460246589755,-0.1421685509433972,-0.2128463993697067,0.0834795642028887
227214,0.2019675435473923,0.2724325837696275,0.2557912002866818,0.2115197545634222,-0.2944720219517935,-0.3376114108264406,-0.4374702986482425,0.0145443623322564,-0.1018118972653809,-0.0138569166535079
227863,0.3899462679526732,0.2270490832482845,0.2027274730241728,0.2992740419773838,0.0506961698089387,0.4669908822762671,0.4993637280877048,-0.3616376254802251,-0.1425477629900591,-0.3378802692376957
228803,0.2012565206431034,0.2771467634413935,0.3417415702534415,0.3677219893625266,0.3494206083023774,-0.1217893596179098,0.072211569660854,0.3302903234711363,0.0946758783827924,0.4819035685248176
229526,0.3185900891434546,0.2730357238667861,0.3236366643721671,0.3874629753455609,0.3640222778705252,0.2669635220039029,0.241392161758802,0.2604399117503735,0.4745063770921467,0.2477907329799918
229734,0.2332628035230519,0.3019375344057907,0.3158468406336757,0.3755672008852164,0.2931987179221825,0.4350624716990157,0.1318433434593477,0.3907070391060556,0.3173873736223556,-0.2134306478324187
230240,0.2462924342688381,0.2801246812327413,0.2359466693966509,0.2994293171798822,0.3778944510690903,0.4667548158932746,0.2895873447455546,-0.3985670482149559,-0.3904111111621966,-0.4469233501505543
230726,0.242972875220665,0.3044069540598986,0.3113380460450687,0.3562273121833034,-0.0093622811408426,0.195922720881025,0.3692999395718827,0.1301755499466655,0.4041596998182496,0.1540864322387735
231741,0.3189171640747645,0.255287550563878,0.3014752687319922,0.2567980628231137,-0.2492787201893328,-0.3983138476802185,-0.0686917999650281,-0.0495181079639311,-0.1664873268567858,-0.1767615283018886
232413,0.3416719416364754,0.2479604009513213,0.3454441468689855,0.2148879403646047,-0.3241234580324871,-0.4852426185912669,-0.2459362747770602,0.0537475064736681,0.1057967702154683,0.0129218812773446
233025,0.3396946961952065,0.2455604686870794,0.2895506535310823,0.3446621275188221,0.2282631897157339,0.4430645861506221,0.4982806173068137,0.1152270232682157,0.3132258234759261,-0.1067821509285097
233466,0.2254448249126615,0.3636840973509931,0.3368249282473184,0.3456466405211161,0.101811611681608,-0.055969014482224,0.3477240931694597,-0.1304393837672989,0.0902709014142959,0.1560353770745943
233645,0.2469140781070246,0.2783876965597613,0.3400669679228901,0.3675881340111785,0.4172815452855735,0.4873439068165099,0.3659404751162849,0.3694080987993594,0.4769954767289137,-0.3317919350958103
234098,0.2237039320869203,0.2360824432192915,0.2901198147323947,0.3897087581398095,0.4954450762922169,0.263658141366174,0.1346055033639601,0.4257545836761173,0.3472917051587781,-0.074936428155211
235898,0.3402540797655209,0.2012534219811656,0.3137132223754648,0.3237045941025039,-0.0025819856667559,0.3924532195070411,0.3215696823624261,-0.4474428384737643,-0.4995299231630806,-0.3299876775690983
237359,0.2488749130262219,0.252930624957413,0.2266938239884141,0.3278585290020308,0.1919614956866628,0.0311483258584697,0.2180357277719994,-0.3208186994759231,-0.4057074789182375,-0.2951664225967192
237669,0.205973862358715,0.297607640132524,0.3108731736260224,0.3915005673006098,0.3256448655925755,0.3520322309405678,0.319041736710304,0.3147156744735617,0.2639115146215463,0.3920348781177887
238062,0.3986414010320623,0.2306187752726852,0.3318473671994763,0.2145598114112747,-0.4729037342370854,-0.4742933940067351,-0.4663487455085414,-0.0124104809600612,-0.2916527475487869,-0.2979008116792299
238340,0.3548888796611377,0.2894122642983959,0.2939886661685947,0.276702822550423,0.3003074832960435,-0.0849741233201026,0.2741313452799299,0.4444885872800824,-0.4545113406022697,-0.257308372755005
239536,0.2164957100647071,0.2380825968100746,0.2552713486734998,0.3686663309206643,0.4772776349171528,0.3483893244028089,0.1310268559009008,-0.3429956028880786,-0.2955246946180569,-0.3935208615213657
239933,0.2956241914821369,0.2593741790529572,0.2965320589558967,0.3986783132477914,0.4899106594594395,0.449786275701921,0.3338991992086128,0.114136050106263,0.3615435933205553,0.2047284597480954
242239,0.2680879305313229,0.3312583816664812,0.3245967924653123,0.2035801446606266,-0.3104885876316636,-0.4179667043520416,-0.1790411930377448,0.1140582097153271,-0.3563710141907638,0.2260419668427077
243774,0.298549488544197,0.2983301025699303,0.2608860353658077,0.2418799863267358,-0.2641849514025044,-0.46371557442998,-0.2827252557524101,-0.1370609751183583,0.0288878721616081,-0.2800996319025387
244203,0.2156207414411941,0.3133026832293513,0.3366156827493755,0.3787785879954729,0.3659195200995482,-0.1127821455564791,0.4925673055470069,0.0896924473610539,0.2017653600819249,0.3579869085695456
246186,0.3488436820535847,0.2859421661570266,0.2995103678432965,0.2673498982571602,0.0172978405029826,-0.4679397431709914,-0.4497960332743247,-0.103435381143325,-0.1681617557950842,0.1321573761767683
246400,0.2654913543109383,0.2073440658297666,0.2184946352297326,0.3610759697328703,0.3405649339008416,0.4242770387788577,-0.097929530283967,-0.4730922651685862,-0.4134190565385469,-0.2971986496242751
247107,0.3245242035391278,0.2903718469532207,0.2680595778875536,0.3601505888779726,0.1649023536518064,0.2418894798328437,0.3352252945639655,0.137431775801238,0.2449419220913394,0.0445154029901173
247257,0.3200169460043676,0.2320983378486688,0.2422757254367639,0.34984812269029,0.2965261882087688,-0.0847575940452967,0.3557612340916244,-0.3713427753096289,-0.2097490132359905,-0.094545073372745
248006,0.2540529896173892,0.2353230267023952,0.256128155079,0.3092795179013047,-0.0431800355096037,0.3984325517596592,0.4031084433303357,-0.1413158832414204,0.0020004220872094,-0.0978759636492277
248762,0.2001761662140622,0.280537076813676,0.3654244620679411,0.3638712654433091,0.3441661925122983,0.1687487571972802,0.220751762784792,0.0856609039997645,-0.1096378954968406,0.206434153817967
249189,0.2627967562634956,0.2129703600377417,0.2101744860357636,0.3495852921512098,-0.0458556432805193,0.4558421032808337,0.2089887015394294,-0.1909319764440927,-0.140276877093409,-0.3693928046884325
249780,0.2971081300517207,0.2739716663517714,0.2749860857776186,0.3624190335476864,0.0222652571933614,0.1340910441161045,0.3683739226593431,0.2851169277009977,0.320547053231167,0.250169747950695
250116,0.3026510220366125,0.2558721287088519,0.253707007578562,0.3870261013855877,0.355493811678959,0.4386458684465463,0.4443447329100304,0.4217369563208093,0.3837837268225916,0.2289357766706357
250391,0.2214377447601668,0.2434332599773688,0.2248301116360188,0.3406950455214401,0.2251221411613102,0.1707938508772699,-0.2091552818322514,-0.2592459870451958,-0.4481646108331074,-0.4391427658249406
250584,0.2662273285708537,0.312523795457119,0.3565422694443592,0.2071727603550471,-0.4880312000914361,-0.0412759857884144,-0.4549062879848224,0.1130089312742392,-0.2875078945665876,-0.0327473937011301
251357,0.238073505883432,0.2426103234676186,0.2920864469240147,0.3856715248407003,0.4912032390603869,0.150349088252348,0.1444777341659315,0.419072457914435,0.3699882866728072,-0.0544588879577765
251465,0.3158123954170198,0.3045677324252943,0.3512710215977849,0.2108373742772169,-0.3606112129208997,-0.282663537981319,-0.3551002353615965,0.062105574315513,-0.1018552680249139,0.0969653755176396
252907,0.3689056579919976,0.2510445612756048,0.2570769711119082,0.2424562403215193,0.3753589868122048,-0.138716126739037,0.2159862269873657,0.4514689617628411,-0.3476655177898502,-0.3425388003964543
254050,0.3124555173199438,0.2191496812743814,0.3014466744724564,0.3709586548388189,0.3951020377931759,0.3685559307445251,0.3448449272921199,0.0882003983228405,0.2363665908050379,-0.0287933054649355
254300,0.3077813388480998,0.2400612249974001,0.3079428463981167,0.2092248534098948,-0.4076918911851324,-0.4601899386638212,-0.2928304583125076,0.1549101328537763,0.1529889947559537,0.1095407574947069
254320,0.2888372231536148,0.2994481836101411,0.323895399440694,0.2191134449288909,-0.4926230514598404,-0.4569086220043246,-0.2889961877867042,0.2702038167612915,0.2113133673228643,0.1741149110831787
254620,0.3647350565527709,0.3404726338274867,0.338643289862515,0.2267725605211124,0.2038283872599894,0.4065295203512055,0.1009796093875594,0.3196981042373503,-0.3569026606322798,-0.4279379044041766
254975,0.2995982989162257,0.2551079017899167,0.3268430280890215,0.2321733667680574,-0.3659981839899611,-0.4353405757324318,-0.4644349609852988,0.1116792031836111,-0.0953624836813954,0.1765217577192587
254982,0.2264615765018439,0.3955033650256296,0.3680543430843958,0.3603114899752343,0.2676581848923404,-0.2629228255812188,0.4576556477139523,0.1856329413869945,0.4877366395657779,0.3620396812039218
255980,0.2819547042038203,0.261814771438407,0.2978976156425085,0.372659383572809,0.3277088100515838,0.3828049598857546,0.363488927723795,0.2125018117919981,0.343141175192548,-0.0666035092521464
256097,0.219749809637818,0.3928151584507607,0.2931523897850145,0.373815535526022,0.0457955185396709,0.3360158301467481,0.4440425639028028,-0.4675927295709049,0.2555088603280478,-0.1255774259984358
257426,0.2618788908023839,0.2600430761564367,0.2824128316904071,0.2015249601926423,-0.3916049549041476,-0.4179109742590065,-0.3574870950837309,-0.2540571996257623,-0.377857249255482,-0.4667908489453108
257918,0.3751216155765475,0.2089798738901662,0.2358115998850413,0.297898151289876,0.1140745417698576,0.2994263832130266,0.3694760301522793,-0.4749472028710494,-0.2189359720961866,-0.3751814559910686
259154,0.2620816064089263,0.267187259754982,0.2169809680738431,0.3954496992539437,0.2474087761335626,0.4861634765380027,0.3366182451915307,-0.2918147709625631,-0.1078973260641922,-0.2551887501464634
259812,0.2072803677305696,0.2372462862895238,0.3608161286580831,0.3906155272851687,0.2117361833953948,0.4779448074385746,0.1308470964547885,0.4160318415772758,0.2856833972701811,-0.2165592824699316
260300,0.225482995117257,0.2104437054631479,0.2110895228997102,0.3656084179613114,0.038783916971148,-0.1366695151609188,0.0478881159638099,-0.4607839667195004,-0.4434992304250632,-0.2511187644114829
260516,0.258688442772168,0.2549360647930468,0.3014692920167638,0.2252313703811362,-0.3377655367646239,-0.3588489199498259,-0.4179203149160836,-0.1544555171043922,-0.1486029329994914,-0.3243748692343663
260771,0.351543410552706,0.2210014693936246,0.2299894754504829,0.3378000890347585,0.3438780488042575,0.0343283662449072,0.2256727128803194,-0.4914521655486751,-0.4762406234378527,-0.4962377487623851
261017,0.3409940736223856,0.2238362053398608,0.2791102919734282,0.3277679704835619,0.4223685115586927,-0.2486936674893997,0.1784435203392536,0.4034164819067538,-0.3902621928410156,-0.0713239446572726
262305,0.3125181788912998,0.2814668034493789,0.2843328624277826,0.2644791676550187,-0.2545680511706762,-0.4235584993144271,-0.4573021318155847,-0.0680628433689766,0.1602602610507949,-0.0943204166234803
262364,0.2054864767525477,0.2376910399362461,0.2308169193732309,0.3607824018213311,0.2621057653461673,-0.1591698499421081,0.2235996894148209,-0.4010910792230998,-0.2569852989061661,-0.3101225805769225
263093,0.3711214559589898,0.3005032180454107,0.3117509892693343,0.3199001801305658,0.2014394072365617,-0.3078347099914815,0.3969801029958745,0.4959379440460632,-0.193470427342245,-0.0369558211065076
263477,0.2060735729807326,0.2911599941219949,0.2215700243848551,0.3721623694090623,0.2870674159661042,0.4578461843365076,-0.160807564274274,-0.1707124000026233,-0.2230153207167161,-0.1296760570784294
265385,0.2934946671692084,0.2674211847673838,0.3044580937671697,0.3894276233051761,0.3021430658764404,0.0450324731768724,0.3129848571957436,0.4514812468796191,0.428674655484544,0.4194310171956379
265932,0.2014737162057553,0.2342813372129688,0.2236952171597996,0.373693807845664,0.2109153126571239,0.2345325448416757,-0.3003409475621198,-0.244602220818382,-0.4226755854441473,-0.365169972832354
266309,0.2557818756694499,0.2260042679814083,0.330748186127182,0.3689843983293293,0.2714091915277302,0.430049386305071,0.1725605893056323,0.4861256887394466,0.3777538248056353,-0.1881626444435317
267845,0.3894505839862308,0.2531675766790769,0.3248162761392095,0.2704938411969038,0.4147109679655171,-0.3016527438618339,0.16090629406145,0.4449696441990924,-0.1472625692586689,-0.0414833612703826
267859,0.3675220204307475,0.2915788027784764,0.2767739153506231,0.3442038002863501,-0.0494719806918796,0.4354481334123664,0.0806464833697692,0.3581164025079425,0.4046705093246793,0.1026967763324149
269131,0.2535631059932769,0.2790795870626107,0.3008895655751457,0.3777485658875884,0.2658002045711218,-0.1311663675348119,0.2314515345937503,0.2309218505431999,0.2667071097517121,0.3606036840689508
270241,0.2583472991632534,0.2539063463326774,0.3136040480977231,0.2231623584512862,-0.260682995544517,-0.1255943840359049,-0.4467667987482382,0.0614119320712681,-0.1856916356055992,0.1096991909372938
